id	review
"8260_10"	"I LOVED this program, and for years searched for it on video. I've contacted a great many folks in my attempts to get a copy...to no avail.<br /><br />I DO, however, have the second half of the program. I would be willing to share MY half, with anyone who can give me a copy of the FIRST half of this show. I'd offer to provide copies of what I have to anyone, BUT it's just only part of the program...so it's just not an adequate representation of the show.<br /><br />There are a few folks selling this on EBAY for some incredible cost (and that's plainly not fair...not to mention blatant copyright violations!).<br /><br />Please send any correspondence to: thndrmouse@aol.com"
"3182_9"	"This was such a great series for Black folks at the time. We loved it so much. It was the only show about Black middle class families on t.v. at the time. Please release this on DVD. I know many...many people who still talk about the show. If it its released i am certain that many black youth will find this enlightening as well as interesting. The show addressed many topics from racism, intra-race discrimination, teen pregnancy, sibling rivalry, single parenting, peer-pressure and much more. The show ended in such an abrupt way and left it's fans speechless and wondering why it was taken off the air. Since then we have only seen a few of the actors and actresses. Please release it on DVD ASAP."
"2797_8"	"As a European, the movie is a nice throwback to my time as a student in the 1980's and the experiences I had living abroad and interacting with other nationalities, although the circumstances were slightly different. Klapisch (the director) went to the New York Film School from 1982-85, so one would think that he is drawing on this experience.<br /><br />It is interesting how the film balances the message that \"one should not generalize\" with the notion that \"for every stereotype, there is some underlying truth\". For example, the Italian character is based more on the pothead aspect than on any well-known Italian stereotype. The German character features a few more tried and tested stereotypes. But the most stereotypical aspect about the movie is not a character but the central theme of infidelity. As a critic observed, infidelity is as crucial to French film as class is to British film.<br /><br />Both the main character and his girlfriend are played as not entirely likable, which I think is deliberate and great.<br /><br />It may be unintentional, but some of the nationals have elements that could be taken as a metaphor for their countries' perceived role in the EU. The British woman has a fling with an American (who is an entertainer - like a 1980's US president) while the Frenchman shows himself as the natural leader (when the landlord shows up).<br /><br />Although Europe is not as diverse as New York, it is striking that we see only two non-white characters. One is a Chilean woman with indigenous features, who despite appearing the age of our main character is not portrayed as a potential object of interest. Another is a Gambian-Spanish or rather Gambian-Catalan male who appears a bit invented.<br /><br />One might ask why Klapisch chose protagonists who were all from long-established EU member countries in Western Europe. While these nationalities reflect what he and I would meet as students in the 1980's, I believe exchange programs in contemporary Europe are much more diverse. The Erasmus program encompasses some 30 countries from Iceland to Eastern Europe, many of which are not EU members. I do understand, however, that the choice of nationalities that are more familiar to the majority of the viewership may have been deemed necessary not to distract from the contrast Klapisch wants to create between the Peoples' Europe and the Bureaucratic Europe.<br /><br />Despite minor gripes a great movie that made me consider going back to Europe to live. A French friend of mine, also an expatriate in the US, captured our shared feelings in this piece of contradiction \"If Europe was more like the US, I would leave in a heartbeat\"."
"7613_2"	"I used to love the Muppets. The Muppet Movie, The Great Muppet Caper and The Muppets Take Manhattan were good family movies, cleverly written and fun to watch. I never thought I would see the day when they would jump on the Hollywood sleaze bandwagon, but here it is: Scooter as a caged rave dancer, Pepe making lewd and suggestive comments every five minutes -- this is not your father's Muppets. It's not Jim Henson's Muppets anymore, either.<br /><br />This \"It's A Wonderful Life\" themed movie has its moments, but not enough to save it. I cringed while watching this with my children. I still have hope for their next movie, but this one was certainly a disappointment."
"11624_4"	"I was disappointed with the sequel to the Swan Princess. I can see what they were trying to do with the story, show how married life was going for Odette and Derek but the story wasn't interesting enough to hold my attention and it seemed to cover the same bases as the original.<br /><br />It isn't funny. The only bit I found humorous was when Jean-Bob was turned into a prince and then back into a frog and no-one saw it happen and he was trying to convince them that it really did.<br /><br />The villain is rubbish and the animation isn't as impressive as the first film.<br /><br />The Queen is a very irritating character and instead of cheering with Derek to rescue his mother, you're hoping that the villain puts a spell on her voice box to stop her talking.<br /><br />It is a shame because I really liked the first movie but it didn't live up to my expectations."
"4847_10"	"Arthur Miller certainly knows. His stories give a clearer picture of what it means to live in the United States in the 20th century than any other writer I can think of.<br /><br />Focus, based on one of his novels, is no exception.<br /><br />William H. Macy and Laura Dern give fantastic performances here. Emotionally bruising but ultimately rewarding, this movie is excellent."
"10684_7"	"Interesting premise; interestingly worked out; the strongest feature of this film is the emotional tension of the astronaut who knows a truth, but is unable to convey it to others. Overlook the weaknesses and just enjoy the movie, but be prepared for a certain level of suspense."
"6312_1"	"This movie has some of the worst acting I've ever seen. Dennis Quaid's performance was high school caliber. While it's difficult to portray an off-the-wall character like Jerry Lee Lewis, it can be done. Just ask Jamie Foxx (although Ray Charles had more depth to his personality and musicianship than Lewis ever dreamed of possessing). The Phillips brothers portrayal belonged in The Dukes of Hazzard, and Alec Baldwin playing Jimmy Swaggart is a bit like Donald Duck performing Shakespeare. When Robert Duvall played a country preacher, I bought it. Baldwin never made me believe a single word. Wynona Ryder's part was the best, and she was mediocre. (And can anyone figure out how she was 13 when Lewis met her and still 13 more than a year later?) Some checking on the Internet reveals the essential facts presented by the film were true, at least no more fouled-up than most Hollywood bio pics. This film did badly at the box office, and it should have."
"4925_3"	"This show demonstrates the depths to which UK TV pre-watershed drama has sunk. With these dull scripts, mediocre acting, poor plots, awful dialog, one is forced to watch a DVD of any old ER episode to see excellent hospital drama.<br /><br />None of the actors employed on this show seem to be able to actually act!<br /><br />If you want low quality but easy to absorb soap opera style TV, this is the show for you. Personally I like something with more meat on the bone. Sadly as with all other UK licence payers, I'm funding this dross."
"4125_1"	"this is the worst film I've seen in a long long time, never mind the fact that so many useful things keep appearing on this island \"how convenient!!!!\", the acting is beyond poor from the outset, its like one of those really badly scripted soft porn films on channel 5, a complete waste of time, and i cant remember the lead actors name but i cant believe he still gets work!!! I've never seen him act \"I've seen him in lots of films... But I've never seen him act. here are a few of the blaringly obvious errors, apparently petrol lighters still work even when they've been soaked in sea water!!! also according to this film you can walk into the sea naked but come out wearing bikini bottoms (I'm guessing the camera man and editor were students)there are plenty more errors but I'm ranting now, besides its no so much the errors as the cast the script and the whole film avoid at all costs"
"2394_10"	"I loved this film, Independent film-making at its best. The cinematography , pacing, rhythm , and acting were perfectly in sync. Fred Carpenters best work to date! The movie is well written with lots of plot twists that take you to a great ending. It moves well and keeps you involved. Being a photographer, I was most impressed with the cinematography. the lighting creates mood and a beauty that is usually found in a much bigger budget film. This gave the actors a great canvas to start from, to work their magic. And that is just what they did! Great performances from all the actors and each one was well cast in their roles. As I said in the beginning, the is a wonderful film, and one of Fred Carpenters best movies. You will love it."
"12105_10"	"It is a very great film (documentary) about Istanbul and their people and it's music of every kind. Editing and the success of the director is very impressive. I've been interested with Faith Akin since I saw the \"Gegen die Wand\" (\"Head-On\") (\"Duvara Kars&#305;\") and I admired his work very much but this one has been the most touching one for me so I'm here writing this. It is not just about Turks or something like that, it is a very good biography of a city and how music stay alive in it we can say. There are views of many people and so very variant ideas about even life and love. I liked it very much and I thing anyone and everyone should see it, NOT ONLY but especially the ones anyhow related with Turkey..."
"7812_1"	"To be fair, I couldn't bear to watch this movie all the way thru, so I have no idea if it suddenly gets better half way thru the film. But the first 30 minutes or so are amongst the worst I have seen in a while. Children under twelve might get a kick out of the poorly written, acted, and directed slapstick humor, but adults in full control of all their faculties should steer clear of this stinker."
"1061_8"	"This film is one of my favorite Christmas classics. Sure, it's fluff, it's not \"relevant\", but when did movies being simply entertaining and fun become a bad thing? No, this movie is definitely \"A Good Thing\" as Martha Stewart(appropriately)would say! Barbara Stanwyck is so appealing in this film and Dennis Morgan perfectly compliments her. Both of them have charm and warmth to spare. They are assisted by a crew of those incredible character actors who seem to have disappeared since the 40's and 50's--Sydney Greenstreet, S.Z.(Cuddles)Sakall, Reginald Gardiner and Una O'Connor among them. Where are characters like this today? Not one role could have been better cast. Bette Davis thankfully refused this role as beneath her and she was right to refuse it. She would have attempted to steam roll over everyone and everything around her and completely destroyed the film. Stanwyck was a strong actress, but had the wisdom to play this lightly. She has seldom been more appealing and is pitch perfect. Morgan is the essence of the nice guy. Because his part is the least splashy there is a tendency to overlook his skill. Just the fact that he could hold his own surrounded by such distinct character actors is an accomplishment in itself, but he too is absolutely perfect as Jefferson Jones. Skip the ill advised(and pointless)1992 remake and watch this bright, sparkling holiday gift!"
"9343_3"	"I don't understand the exaggerated good critics about this film, except that a lot of people from Venezuela are understandably very excited, based on that the Venezuelan cinema is really a bit behind of what other countries are in the region.<br /><br />The movie first of all is too repetitive, a lot of scenes are almost identical from each of the both leading roles, so you get the impression that it's a time filler. A time filler is also a good point, as this movie is definitely too long with 105 minutes, you will start to get tired after a while and watch on the clock.<br /><br />All actors are quite bad, by exception of the venezuelan guy Edgar Ramirez, who brings in a bit of slapstick and plays the role of the venezuelan recruit \"Pedro\".<br /><br />By the way, this is not a representative movie about the people of the region (caribean zone), it tends to ridicules them."
"7696_10"	"\"Porgy and Bess\" is an outstanding production of George Gershwin's masterpiece. It is tastefully done in muted colors. The voices are outstanding. Although Sidney Portier's voice is dubbed for his singing portion, he gives a very touching performance. There is a remarkable performance by Sammy Davis Jr. as Sportin Life. There is yet no DVD available for viewing, and this piece begs for one. All intelligent movie goers who enjoyed it in 1959 will appreciate the release of this masterpiece on the new medium. The screen is filled with a dynamic presentation that rivals all other musicals including the outstanding ones by Rodgers and Hammerstein. Be sure to ask for it an your video supplier. Like \"Songs of the South\" by Walt Disney, it may be the assumption of racial overtones that is preventing the marketing of this cinema."
"9355_10"	"Crossfire is a fantastic film noir that is both a product of it's time and a timeless classic. This film achieves this by addressing issues that haven't been brought to the screen before its 1947 release, and by being a high quality film that holds up to this day with a good script, great look, and fantastic performances from it's actors. The first American film to take the issue of anti-Semitism head on, Crossfire is cemented in classic standing. Set in post-World War II America, a lurid whodunit develops after a Jewish man is found murdered.<br /><br />The story is great, its anti-hatred theme wrapped up in a dark multiple-character crime thriller, and along side the anti-Semitism angle is some great post-World War II dialogue and themes as well. Unlike other mystery thrillers, the audience is alerted to who the perpetrator is almost immediately. However, the film's story is still engrossing because of the struggle of all the great characters involved are going through while trying to make sense of the situation. Outside the great overall story and themes, the entire script is simply smart, complete with meaningful messages and razor-sharp exchanges between characters.<br /><br />The film's captivating story is played out wonderfully by the its excellent cast. Robert Young is fantastic as Capt. Finlay, the leading investigator of the murder case. Finlay's my favorite character of the film, he's just a cool character - dry as bone and tough as a two-by-four and stopping at nothing to bring the killer to justice. Robert Mitchum is also great in the film, very vivid in his soft-spoken army sergeant character due to his superb screen-presence. Gloria Grahame gives a memorable performance in her small Oscar-nominated role; George Cooper also does a good job as the sick and distressed Corporal Mitchell; Paul Kelly gives an eerie portrayal of a bizarre character; and Steve Brodie, Sam Levene, Jacqueline White, and William Phipps also give strong supporting performances. Robert Ryan ends up being the most talked about performer of the film, giving a chilling performance as Montgomery and also being nominated for an Oscar.<br /><br />Crossfire has a terrific look. Director Edward Dmytryk does an extraordinary job with the film's execution and cinematographer J. Roy Hunt does a masterful job with its black and white picture. Crossfire's picture is as dark and dank as its themes, covered in shadow with an almost glossy overtone, yet also very raw in parts. Ironically, the film's great look was not the result of hard work - or even intention. Dmytryk wanted to spend more time and money on the actors rather than the lighting - so that's what he did. Less lights, less preparation (around a 6 hour work day), and it resulted in a fantastic looking film. Not just a well done piece of cinematic art, Crossfire is also a great example of a cheap film that ends up a rich classic."
"782_9"	"I only heard about Driving Lessons through the ITV adverts, and to be honest, I didn't know how much I would like it. I switched on the TV last night and was totally surprised. Driving Lessons is a modest, simple film which draws you in right from the start. Rupert Grint plays the part of socially awkward teenager Ben brilliantly. He's definitely one to look out for in the future. Dame Eve Walton is played by the fabulous Julie Walters. I loved the simple plot and the way the actors portrayed their characters with great sensitivity. The highlight of the film, for me was Evie's rather colourful poem. It shows how friendships can form between the most unlikely pairs. In my opinion, watching Driving Lessons is a great way to spend 2 hours. The scenery was also striking, especially the countryside. Anyone who can call this sparkling comedy forgettable, I strongly disagree with"
"9882_10"	"This movie is well made, it is beautiful and wise. It is heart-warming. It is great. And again it shows how great Peter Falk is... he is fantastic and he even gets better, the older he gets! Thank you, Peter Falk! Thank you very much for this gem of a movie! <br /><br />This movie entertains. There is lot of wisdom in this movie. There is lot of humor in this movie. There is life in this movie... and meaning. This movie shows, how life can be.<br /><br />Peter Falk is in that movie. He is just great! Where is the Oscar for Peter Falk? He deserves it so very much.<br /><br />Peter Falk just turned 80. I do sincerely hope that there will be more movies!<br /><br />Walter J. Langbein"
"10642_10"	"I had before a feeling of mislike for all Russian films. But, after seeing this film I haven´t. This is a unique masterpiece made by the best director ever lived in the USSR. He knows the art of film making, and can use it very well. If you find this movie: buy or copy it!"
"7410_2"	"An airplane transporting some scientists and a prototype of a DNA machine, a powerful and revolutionary invent, fall in a jungle in Pacific. The insurance company sponsors a rescue expedition, commanded by Harlan Knowles (Lance Henriksen), the owner of a huge corporation, which owns the prototype, and father of one of the scientist. There, the group finds the rests of the plane five miles far from the expected location and the machine and the remains of the persons. Further, they realize that a Sasquatch, a kind of Big Foot, is chasing them. This movie is so ridiculous that I do not know what I am doing, spending my time again in this garbage. The direction is awful, the actors and the lines are horrible, copying parts of `The Predator' and even `The Blair Witch Project'. To summarize how bad this movie is, its best scene is when Marla Lawson, the character of Andrea Roth, is wounded, and the guide of the expedition says that she needs to have an injection of tetanus vaccine. Andrea undresses her jeans, and the guide says: 'Nice butts, but the shot needs to be in your arm'. Ridiculous! My vote is two.<br /><br />Title (Brazil): `Sasquatch, O Abominável' (`Sasquatch, The Abominable')<br /><br />"
"9591_4"	"A potentially good idea gets completely let down by a weak script which throws all credibility out the window leaving the actors very little to work with. Roth covers it up as best he can by being all mouth; Hurt has about as much menace as a fluffy bunny and Stamp can't seem to decide whether he's playing an ex-London crook or some toff straight off the playing fields at Eton. As for poor Laura del Sol she does what she can but her character is no more than every northern European's idea of the stereotypical Latino woman who's all pouts and hot temperament. If you're a fan of any of the main actors don't disappoint yourself or fool yourself (as I suspect many of the other reviewer's here have done). Watch it by all means but stay critical; you know these guys can do better."
"11902_3"	"This is a bad film, as its central message is very muddled and the plot seems like it was the result of merging several disparate scripts. As a result, it often makes absolutely no sense at all and certainly is not a film Miss Dunne or Mr. Huston should have been proud of making. However, the film IS worth watching if you are a fan of \"Pre-Code\" films because it features an amazingly sleazy plot that strongly says that nice girls DO put out--even if they aren't married and even if their partner IS!! <br /><br />The film begins with Miss Dunne as a social worker assisting troops heading to Europe for WWI. In the process, she meets a scalawag (Bruce Cabot) who eventually convinces her to sleep with him. She becomes pregnant and he then goes on to the next unsuspecting woman. However, Miss Dunne does NOT want him back, as she realizes he's not worth it, but later her baby dies at child birth. While all these very controversial plot elements are used, they are always alluded to--almost like they wanted the adults in the audience to know but hoped that if they phrase it or film it in just the right way, kids in the audience will be clueless (after all, films were not rated and kids might attend any film at this time).<br /><br />Surprisingly, this entire plot involving a stillborn baby and Cabot ends about 1/4 of the way through the film and is never mentioned again or alluded to. It was as if they filmed part of a movie and abandoned it--tacking it on to still another film. In this second phase of the film, Miss Dunne unexpectedly begins working at a women's prison (though we actually never really get to see her doing anything there). What we do see are countless horrible scenes of severe abuse and torture that were probably designed to titillate. And, as a result of all this violence, Miss Dunne goes on a crusade to clean up the prison and becomes a reformer and famous writer.<br /><br />But then, out of the blue, another type of film emerges and the women's prison reform business goes by the wayside. Dunne meets a judge (Walter Huston) who is married but he desperately wants her. Now throughout the film, Dunne is portrayed as a very good girl--even though she did have unmarried sex with Cabot (she was more or less tricked into it). But now, single Irene, who is a tireless reformer and good lady begins sleeping with a married man. He tells her that he and his wife are estranged and are married in name only, but she never thinks to investigate if this is true, and with his assurance, off flies her clothes and they are in the baby making business! BUT, while she's pregnant with his love child, he's indicted for being a crooked judge. He assures her he's innocent, but he's convicted and it sure sounds like he's a scoundrel--using inside information from people that have come before his bench in order to amass a fortune. Then, in the final moments of the film, Miss Dunne tries in vain to get him freed and vows to wait with the child until Huston is released. The film then ends.<br /><br />So, we basically have three separate films AND a bizarre early 30s idea of what a nice girl should be like. I gathered that she should be a strong-minded working girl who instantly becomes an idiot in her personal relationships! This really undoes all the positives about Dunne's character and it's really hard to imagine anyone liking the film. A strong women's rights advocate might easily be offended at how weak-minded and needy she was and religious people might see her as totally amoral or at least morally suspect! With a decent re-write, this could have been a good film or at least interesting as a lewd and salacious film, but it couldn't make up its mind WHAT it wanted to be and was just another dull Pre-Code film."
"3495_7"	"Anyone who has seen Ali G before, should be well prepared for the full motion picture that is 'Ali G Indahouse' <br /><br />Although I prefer Ali G when he is interviewing the rich and famous, his brand of completely off the wall comedy definitely entertains from start to finish on the big screen too.<br /><br />Ridiculous plot, ridiculous characters and a ridiculous script, that all make this film a riot for fans of Ali G.<br /><br />If you've seen him and didn't like him then avoid this film like the plague, because it's definitely just more of the same; for everybody else - watch it Aiiii! 7/10"
"6733_1"	"They actually make a big deal out of a scene in which Steven hurdles a 3 foot fence. The plot is...barely there, the acting (so to speak) is distressing and the action is catastrophically lame. This is the worst Seagal film ever, and that is saying something."
"4552_1"	"Ok let's start with saying that when a dutch movie is bad, it's REALLY BAD. Rarely something with a little bit of quality comes along(Lek, Karakter) here in holland but not often. Costa! is about 4 girls going to Spain to go on vacation, party, get drunk, get laid (u know the drill). It's also about the world of Clubbers or Proppers. Pro's who're trying to lure the crowd into their club.<br /><br />I'm not sure how long it took to write the script, but i suspect somewhere between 15 minutes and 20 minutes because you're watching a bunch of random scenes for 90 minutes long. Nothing, and i mean nothing is believable in this movie. It's almost too riduculous for words what happens with the storyline. Suddenly the movie transforms into a sort of karate action thing. With a one-on-one fight with 'the bad guy in black' and cliche car chase scenes trough a watertank-car (can it be more cheesy). Also the words character-development and casting are unfamiliar to the makers.<br /><br />After having seen \"Traffic\" 3 days before this, i fell from sheer brilliance, from a piece of art to this. This is film-making at it's saddest. And don't start about low budget. Because even with a low budget you could write a better script. It almost seems that the film-makers were too busy partying themselves to make a decent movie.<br /><br />Anyway the chicks in the water at the end made it up a little bit, but for the rest of it, don't waste your money on such garbage."
"6722_1"	"Seagal needs to get back to basics breaking bones and kicking butt. No more of this slow motion crap like foreigner and in the shadows fighting like half past dead. Exit wounds showed more of his fighting skills with some wires which was ok but then he went back to b movie directors."
"188_10"	"Sick of the current cinema output, particularly American cinema, I've been making an effort to see the Oscar-winning foreign films. That's when I came across this gem. Slow to start, it picks up nicely once war is declared. Basically an old fashioned girl-waits-for-boy-to-return-from-war-story, the performances, the cinematography make this so very much more. Why Tatyana Samojlova as the young woman didn't become an international star after this is beyond me(though she has remained successful in her own country). You take the journey with her: young, defiant impetuous young girl, who, through the ravages of war becomes a very sober, somber woman who keeps a glimmer of hope (her final scene is devastating). We love her as much as the camera does. And the camera-work! Was this the pioneer in hand-held camera work? It truly adds an immediacy to the story. And the beauty of it (like when Tatyana's character is running up stairs and next to a slatted fence). I am humbled and grateful to see this film."
"5099_10"	"Peter O'Toole is Arthur Chipping a Latin Teacher with strict adherence to detail and thoroughness in helping young minds grasp the meaning and definition of Latin words and phrases. He is seen as being cold and unfair and not in touch with the times. But upon meeting Stage Actress Singer Katherine Briskit (Petula Clark) not only at a late supper after a performance of London is London but at an Amphitheater in Greece his closed minded world starts to open up.<br /><br />Goodbye Mr. Chips is an MGM musical remake of the 1939 movie also from MGM. During this time musicals were out and the Hollywood studio system was in total shambles. When it premiered in New York Los Angeles and London the musical numbers were left intact but when it came to the local main street theaters world wide it was sans songs therefore making the movie shorter and gaped to the max.<br /><br />Thanks to MGM/UA Home Video under Ted Turner in the late 1980's early 1990's when VHS and Laser Disc were the main home video formats of choice the musical numbers were re-instituted and the gaps closed. Laserdisc though was the only format chosen to view Goodbye Mr. Chips in the Widescreen Letterbox Format.<br /><br />For awhile now the Original Motion Picture Soundtrack was only available on the original out of print Vinyl and Cassette Tape and can still be found today on Ebay.<br /><br />Thanks to the wonderful people at Film Score Monthly.com in 2006 the soundtrack has been digitally remastered and remixed into a 3 CD set featuring the completely reconstructed score, the original 1969 general release album score, and narrated sequences source music and interviews a plenty. You also get 1 unused song which is a real lost gem, \"Tomorrow with Me\" by Petula Clark which would have been chosen in place of \"You and I\" before hand.<br /><br />This movie is both a classic musical and a real tribute to educators everywhere. I most certainly would buy this movie if Warner Bros. MGM and Sony would put their money where there mouth is and get this film restored from all master film sources and put it on both DVD and Blu Ray with all the bells and whistles put back into place with all the extras you can find and stuff into a release."
"10313_1"	"We also found this movie on the discount rack and made the mistake of purchasing it because Sandra Bullock was featured on the cover. The cinematography was terrible and the back of the DVD box told more about the plot than the movie itself. Oh and I love the Uzi cam....NOT.<br /><br />"
"6756_9"	"Words alone cannot describe the sheer beauty and power of this film.<br /><br />Think \"Toy Story\". Now, think \"Toy Story\", circa 1934. Now, imagine the animation looks as lifelike, as fluid. Think of the movie not as something adults and children can enjoy, but imagine it as a filme-noire.<br /><br />Imagine trying to do something like that back in 1934. Somehow, \"The Mascot\" delivers. In a story where toys come to life, and one of them is trying to deliver an orange to his sick owner, Starewicz delivers a level of animation completely unexpected. It's so fluid, you will wonder for a long time whether what you see is really stop-motion animation. <br /><br />Comparing \"Toy Story\" and \"The Mascot\" is an excercise in futility, plot-wise: while \"Toy Story\" is a children's story adults can enjoy, \"The Mascot\" is a dark, chilling story aimed at adults. Meaning, NO, your kids won't like it. One bit.<br /><br />Still, get it if you can. You might be able to find it along \"Vampyr\" in DVD and LaserDisc. And prepare to be stunned at what Starewicz was able to do back in 1934 with a couple of puppets."
"6622_2"	"carrot top in a full length movie, enough said. only reason this doesn't get a one is through my personal voting system of only one 1 and one 10, and this is no extreme ops. horrible god awful. there are some movies that are so bad they are unintentionally funny, then there are movies that make you physically unwell and then there are those that lead to serious contemplation of suicide. burn all copies of the movie, shoot anyone who had non creative input on this movie, torture anyone with any creative input and as for the star, there are only so many things that can be said online, but he should be begging for the final ten seconds of existence with a severed head by the time the work is done."
"4807_10"	"Having seen 'only' about 200 Hong Kong films in my time, I have to say this film is among my very top favorites. Not only is the plot engaging (and in some ways surprising, which these days is rare for any movie), but the chemistry between the two lead actors is superb. Top notch casting! And while often even the most serious HK films tend to insert quite a bit of humor in between all the drama and action, often spoiling the mood a bit, here the jokes are kept subtle and woven into the plot, even improving character relations. The music is also very well done, and the two main themes are very beautiful. With the release of the HK special Edition, they've even cleaned the picture (first release was grainy) and the subtitles, even if the quality of the translation is still lacking (nothing new there). All in all, if you have to see a HK film that isn't directed by John Woo or have Chow Yun Fat in it, this should be at least on your short list! A truly fascinating and entertaining watch!"
"7173_3"	"You gotta be a fan of the little man but I found Burlesque on Carmen dull, unimaginative and totally not funny.<br /><br />Chaplin is retelling the story of Carmen and plays a big role himself as Don Jose. It's a story about men and the women they love, although it's unclear why one would love such a woman as Carmen, as she is playing the men against each other.<br /><br />As I said I didn't think much of it. Chaplin made dozens and dozens of better movies so you can leave this one on the shelve.<br /><br />Oh and I'm curious what the difference is between this movie and the 1915 version... or is it just an IMDB mistake?<br /><br />On the whole: 3/10."
"11321_8"	"Daniel Percival's \"Dirty War\", a BBC production made for television was shown recently on cable. The film has a documentary style in the way it goes after the people that caused the near holocaust in one of the big metropolis of the world, London. In fact, this film, produced in 2004 is almost a cautionary tale of the events of the following year, in which terrorists set explosive devices in the public transport that killed innocent people that were in the wrong place, at the wrong time.<br /><br />The film impresses for the pace the director and the production team gave to the project. There are no dull moments in the movie as we watch the preparation by the terrorists and the people that are following their dirty work. Although the inevitable happens, it's amazing just to think what would be the consequences if a real 'dirty bomb' was planted in such a densely populated area.<br /><br />The last images of the film have a chilling effect. The mob scenes and the way the whole area is contaminated send shivers of fear, thinking how it could possible happen anywhere."
"7909_9"	"This 1955 Producers' Showcase version of the musical Peter Pan with Mary Martin has the benefit of showcasing most of the original Broadway cast, including Kathleen Nolan as Wendy, who was more natural an actress than the girl they hired for the 1960 color televised play. It's a shame that most people won't sit through anything black and white anymore because in many respects this earlier production - which doesn't even show up in the IMDb listings when you put \"Peter Pan\" into the search engine! - is superior to the cutesier color version most people have watched. I obtained the original on disc and then did work on it to make it look and sound better digitally. Now when I put the 1960 color version on it looks garish in comparison. I suspect Mary Martin herself no doubt preferred this original 1955 b/w Producers' Showcase televised version.<br /><br />As an added plus the disc I got also showed the original commercials and opening promo. How far away the 1950's seem now - such an innocent time compared to today. I miss it."
"8012_7"	"me and a coupla friends form university - alberto lopez, dave hall, celina alcock (we graduated from uea, norwich, uk in 1997) still get together and watch b-movies once a month.<br /><br />We are consummate experts in the art of bad movie-making, and this film was quickly placed in the top 10 of awful/brilliant movies.<br /><br />so if you've just got the beers and weed in, and need a film to laugh like a drain at, DROID GUNNER aka PHOENIX 2 is the film for you! Marc Singer is totally aware he's in a turkey of a film here, and milks it for everything he can! Matthius Hues is sublime in his wooden acting and musclebound moronity (is that a word??) as he grunts \"But I want my 20 thousand!\" Pure Shlock Gold! If you liked this, also see: TRANCERS, THE RUNESTONE, DOLLMAN and anything by Charles Band or Fred Olen Ray.....(but be warned: some of their films are completely and utterly without merit and you'll be screaming for those lost hours of your life!!!?!)."
"8615_4"	"I watched this movie tonight and I do need to say that it is horrible! I expected it to be great, because you know, usually we don't have many movies about Asian vampires mixed with Asian culture; but already in the beginning it started in a bad way: the introduction of the movie seemed not to have an end! The plot is so weak and if you take the fights and the soundtrack off, you really don't have anything useful at all! The director of this film doesn't look to have some important notions about how much time to spend in introduction and flashbacks for example.( not to mention some other things)<br /><br />For people like me, who wants to watch a great vampire movie, I really recommend to watch ''Lost Boys'' or ''The Interview with the vampire''."
"8117_10"	"I saw this film at the Boston Internation Festival of Women's Cinema last night, and was saddened to hear Ms. Troche tell us (in her Q&A after the screening) that she doesn't expect to see too much US distribution, due to her insistence on including all of the so-called \"gay content\". It was a FANTASTICALLY entertaining comedy, and it just seems to me that American audiences might enjoy it in much the same way they enjoyed \"The Full Monty\", so it's really unfortunate and kind of ridiculous that a few shots of two boys kissing is keeping it away from mainstream theaters. Wonderful cast, FABULOUS script, and of course, Rose Troche's direction make this one of the funniest films I've seen."
"1892_10"	"I don't know what some people were thinking when they said this movie was bad. It Was Great. Classic Bruce Campbell, yes it was low budget and the special effect showed this but that is not what you see a Bruce movie for you watch it for Bruce. Also Ted Rami was excellent. I found this movie hilarious and entertaining I still crack up when I recall Bruce on that pink moped. Now I will admit this movie is not for everyone if you don't like B movies you probably won't like this one if you crave big budget effects and actors steer clear. But if you like slap stick and off the wall sci-fi plots this movie is for you.<br /><br />Hail The King Baby!"
"4617_1"	"One of the scariest movies I have ever seen was Carrie (the first one!). Now, as with other movies, they have totally ruined the Carrie franchise with The Rage: Carrie 2. From the beginnning, the movie plods along like geriatics in a beat-up van. There are hardly any scares and this movie is chock-full of all the various high-school sterotypes (i.e. the football jock, the bitchy cheer-leader, the followers and of course the black nailpolish wearing misfits). Another sad thing about this show is that you know what's going to happen the moment you see the opening credits. Sure, sure, girl gets humilated thourghly and then turns into crazed psychic murderer...yawn...<br /><br />Been there. Done that.<br /><br />Even the actors look like they were forced into doing this movie. Emily Bergl is as frightening as a cabbage patch doll while Jack London... let's just say i didn't pay to see wood act. Apart from the actors, the flasbacks serve more to irritate than to link up with the first movie.<br /><br />Bottom line, If you can beam objects around like Carrie, then for the love of God beam yourself out of that theatre......"
